frame_index,cam_a_ts_ms,cam_b_ts_ms,playback_time_ms,latency_a_ms,latency_b_ms,sync_error_ms
169,1777419862316,1777419861659,1777419862620,304,961,657
170,1777419862316,1777419861659,1777419862676,360,1017,657
171,1777419862376,1777419861659,1777419862735,359,1076,717
172,1777419862508,1777419861659,1777419862794,286,1135,849
173,1777419862508,1777419861659,1777419862851,343,1192,849
174,1777419862577,1777419861659,1777419862910,333,1251,918
175,1777419862643,1777419861659,1777419862968,325,1309,984
176,1777419862677,1777419861659,1777419863025,348,1366,1018
177,1777419862810,1777419862495,1777419863083,273,588,315
178,1777419862810,1777419862523,1777419863138,328,615,287
179,1777419862907,1777419862563,1777419863195,288,632,344
180,1777419863009,1777419862563,1777419863251,242,688,446
181,1777419863110,1777419862563,1777419863307,197,744,547
182,1777419863177,1777419862563,1777419863363,186,800,614
183,1777419863244,1777419862563,1777419863420,176,857,681
184,1777419863244,1777419862660,1777419863477,233,817,584
185,1777419863244,1777419862693,1777419863533,289,840,551
186,1777419863307,1777419862730,1777419863590,283,860,577
187,1777419863342,1777419862730,1777419863646,304,916,612
188,1777419863443,1777419862799,1777419863704,261,905,644
189,1777419863443,1777419862862,1777419863761,318,899,581
190,1777419863542,1777419862895,1777419863817,275,922,647
191,1777419863575,1777419862895,1777419863874,299,979,680
192,1777419863699,1777419862895,1777419863931,232,1036,804
193,1777419863777,1777419862895,1777419863988,211,1093,882
194,1777419863799,1777419862895,1777419864045,246,1150,904
195,1777419863874,1777419862895,1777419864103,229,1208,979
196,1777419863874,1777419862895,1777419864161,287,1266,979
197,1777419863977,1777419862895,1777419864219,242,1324,1082
198,1777419863999,1777419863663,1777419864276,277,613,336
199,1777419864074,1777419863663,1777419864333,259,670,411
200,1777419864142,1777419863663,1777419864388,246,725,479
201,1777419864276,1777419863663,1777419864444,168,781,613
202,1777419864376,1777419863663,1777419864500,124,837,713
203,1777419864443,1777419863791,1777419864555,112,764,652
204,1777419864510,1777419863823,1777419864610,100,787,687
205,1777419864510,1777419863823,1777419864666,156,843,687
206,1777419864632,1777419863823,1777419864723,91,900,809
207,1777419864632,1777419863933,1777419864780,148,847,699
208,1777419864741,1777419863933,1777419864838,97,905,808
209,1777419864775,1777419863933,1777419864895,120,962,842
210,1777419864810,1777419863933,1777419864953,143,1020,877
211,1777419864871,1777419864023,1777419865010,139,987,848
212,1777419864971,1777419864056,1777419865067,96,1011,915
213,1777419865038,1777419864056,1777419865123,85,1067,982
214,1777419865038,1777419864056,1777419865179,141,1123,982
215,1777419865038,1777419864056,1777419865237,199,1181,982
216,1777419865071,1777419864056,1777419865296,225,1240,1015
217,1777419865144,1777419864693,1777419865354,210,661,451
218,1777419865206,1777419864693,1777419865411,205,718,513
219,1777419865309,1777419864693,1777419865466,157,773,616
220,1777419865366,1777419864693,1777419865522,156,829,673
221,1777419865366,1777419864693,1777419865578,212,885,673
222,1777419865475,1777419864866,1777419865636,161,770,609
