frame_index,cam_a_ts_ms,cam_b_ts_ms,playback_time_ms,latency_a_ms,latency_b_ms,sync_error_ms
201,1776198926097,1776198935429,1776198935529,9432,100,9332
202,1776198926097,1776198935429,1776198935600,9503,171,9332
203,1776198926097,1776198935557,1776198935670,9573,113,9460
204,1776198926097,1776198935616,1776198935741,9644,125,9519
205,1776198926097,1776198935666,1776198935813,9716,147,9569
206,1776198926097,1776198935735,1776198935884,9787,149,9638
207,1776198926097,1776198935807,1776198935954,9857,147,9710
208,1776198926097,1776198935868,1776198936025,9928,157,9771
209,1776198926097,1776198935987,1776198936095,9998,108,9890
210,1776198926097,1776198936050,1776198936166,10069,116,9953
211,1776198926097,1776198936112,1776198936236,10139,124,10015
212,1776198926097,1776198936181,1776198936307,10210,126,10084
213,1776198926097,1776198936244,1776198936378,10281,134,10147
214,1776198926097,1776198936315,1776198936448,10351,133,10218
215,1776198926097,1776198936375,1776198936519,10422,144,10278
216,1776198926097,1776198936445,1776198936590,10493,145,10348
217,1776198926097,1776198936506,1776198936661,10564,155,10409
218,1776198926097,1776198936624,1776198936731,10634,107,10527
