frame_index,cam_0_ts_ms,cam_1_ts_ms,cam_2_ts_ms,cam_3_ts_ms,playback_time_ms,latency_0_ms,latency_1_ms,latency_2_ms,latency_3_ms,sync_error_ms
194,1777424315705,1777424312154,1777424315915,1777424317013,1777424317321,1616,5167,1406,308,4859
195,1777424315705,1777424312154,1777424315915,1777424317047,1777424317402,1697,5248,1487,355,4893
196,1777424315705,1777424312154,1777424315915,1777424317181,1777424317483,1778,5329,1568,302,5027
197,1777424315705,1777424312154,1777424315915,1777424317347,1777424317565,1860,5411,1650,218,5193
198,1777424315705,1777424312154,1777424315915,1777424317415,1777424317646,1941,5492,1731,231,5261
199,1777424315705,1777424312154,1777424315915,1777424317581,1777424317728,2023,5574,1813,147,5427
200,1777424315705,1777424312154,1777424315915,1777424317644,1777424317809,2104,5655,1894,165,5490
201,1777424315705,1777424312154,1777424315915,1777424317753,1777424317890,2185,5736,1975,137,5599
202,1777424315705,1777424312154,1777424315915,1777424317847,1777424317971,2266,5817,2056,124,5693
203,1777424315705,1777424312154,1777424315915,1777424317979,1777424318052,2347,5898,2137,73,5825
204,1777424315705,1777424312154,1777424315915,1777424318081,1777424318133,2428,5979,2218,52,5927
205,1777424315705,1777424312154,1777424315915,1777424318081,1777424318213,2508,6059,2298,132,5927
206,1777424315705,1777424312154,1777424315915,1777424318142,1777424318295,2590,6141,2380,153,5988
207,1777424315705,1777424312154,1777424315915,1777424318312,1777424318376,2671,6222,2461,64,6158
208,1777424315705,1777424312154,1777424315915,1777424318402,1777424318457,2752,6303,2542,55,6248
209,1777424315705,1777424312154,1777424315915,1777424318402,1777424318538,2833,6384,2623,136,6248
210,1777424315705,1777424312154,1777424315915,1777424318477,1777424318619,2914,6465,2704,142,6323
211,1777424315705,1777424312154,1777424315915,1777424318512,1777424318701,2996,6547,2786,189,6358
212,1777424315705,1777424312154,1777424315915,1777424318609,1777424318782,3077,6628,2867,173,6455
213,1777424315705,1777424312154,1777424315915,1777424318678,1777424318863,3158,6709,2948,185,6524
214,1777424315705,1777424312154,1777424315915,1777424318781,1777424318943,3238,6789,3028,162,6627
215,1777424315705,1777424312154,1777424315915,1777424318914,1777424319023,3318,6869,3108,109,6760
216,1777424315705,1777424312154,1777424315915,1777424319045,1777424319104,3399,6950,3189,59,6891
217,1777424315705,1777424312154,1777424315915,1777424319112,1777424319185,3480,7031,3270,73,6958
218,1777424315705,1777424312154,1777424318147,1777424319146,1777424319266,3561,7112,1119,120,6992
219,1777424315705,1777424312154,1777424318147,1777424319279,1777424319347,3642,7193,1200,68,7125
220,1777424315705,1777424312154,1777424318214,1777424319301,1777424319427,3722,7273,1213,126,7147
221,1777424315705,1777424312154,1777424318214,1777424319413,1777424319509,3804,7355,1295,96,7259
222,1777424315705,1777424312154,1777424318214,1777424319502,1777424319590,3885,7436,1376,88,7348
223,1777424315705,1777424312154,1777424318214,1777424319640,1777424319671,3966,7517,1457,31,7486
224,1777424315705,1777424312154,1777424318214,1777424319640,1777424319751,4046,7597,1537,111,7486
225,1777424315705,1777424312154,1777424318214,1777424319777,1777424319832,4127,7678,1618,55,7623
226,1777424315705,1777424312154,1777424318214,1777424319846,1777424319912,4207,7758,1698,66,7692
227,1777424315705,1777424312154,1777424318214,1777424319909,1777424319993,4288,7839,1779,84,7755
228,1777424315705,1777424312154,1777424318214,1777424319977,1777424320073,4368,7919,1859,96,7823
229,1777424315705,1777424312154,1777424318214,1777424320044,1777424320153,4448,7999,1939,109,7890
230,1777424315705,1777424312154,1777424318214,1777424320079,1777424320233,4528,8079,2019,154,7925
231,1777424315705,1777424312154,1777424318214,1777424320179,1777424320313,4608,8159,2099,134,8025
232,1777424315705,1777424312154,1777424318214,1777424320241,1777424320395,4690,8241,2181,154,8087
233,1777424315705,1777424312154,1777424318214,1777424320309,1777424320476,4771,8322,2262,167,8155
234,1777424315705,1777424312154,1777424318214,1777424320510,1777424320558,4853,8404,2344,48,8356
235,1777424315705,1777424312154,1777424318214,1777424320545,1777424320638,4933,8484,2424,93,8391
236,1777424315705,1777424312154,1777424319641,1777424320677,1777424320719,5014,8565,1078,42,8523
237,1777424315705,1777424312154,1777424319641,1777424320746,1777424320801,5096,8647,1160,55,8592
238,1777424315705,1777424312154,1777424319641,1777424320767,1777424320881,5176,8727,1240,114,8613
239,1777424315705,1777424312154,1777424319641,1777424320844,1777424320961,5256,8807,1320,117,8690
240,1777424315705,1777424312154,1777424319641,1777424320976,1777424321042,5337,8888,1401,66,8822
241,1777424315705,1777424312154,1777424319641,1777424321074,1777424321123,5418,8969,1482,49,8920
242,1777424315705,1777424312154,1777424319641,1777424321108,1777424321203,5498,9049,1562,95,8954
243,1777424315705,1777424312154,1777424319641,1777424321213,1777424321283,5578,9129,1642,70,9059
244,1777424315705,1777424312154,1777424319641,1777424321275,1777424321363,5658,9209,1722,88,9121
245,1777424315705,1777424312154,1777424320713,1777424321379,1777424321444,5739,9290,731,65,9225
246,1777424315705,1777424312154,1777424320713,1777424321379,1777424321526,5821,9372,813,147,9225
247,1777424315705,1777424312154,1777424320946,1777424321379,1777424321606,5901,9452,660,227,9225
248,1777424315705,1777424312154,1777424321019,1777424321379,1777424321687,5982,9533,668,308,9225
249,1777424315705,1777424312154,1777424321019,1777424321413,1777424321767,6062,9613,748,354,9259
250,1777424315705,1777424312154,1777424321019,1777424321477,1777424321848,6143,9694,829,371,9323
251,1777424315705,1777424312154,1777424321019,1777424321679,1777424321929,6224,9775,910,250,9525
252,1777424315705,1777424312154,1777424321019,1777424321846,1777424322009,6304,9855,990,163,9692
253,1777424315705,1777424321250,1777424321019,1777424321909,1777424322089,6384,839,1070,180,6204
254,1777424315705,1777424321250,1777424321019,1777424321944,1777424322169,6464,919,1150,225,6239
255,1777424315705,1777424321250,1777424321019,1777424322145,1777424322249,6544,999,1230,104,6440
256,1777424315705,1777424321250,1777424321019,1777424322201,1777424322329,6624,1079,1310,128,6496
257,1777424315705,1777424321250,1777424321019,1777424322242,1777424322410,6705,1160,1391,168,6537
258,1777424315705,1777424321250,1777424321019,1777424322374,1777424322492,6787,1242,1473,118,6669
259,1777424315705,1777424321250,1777424321317,1777424322511,1777424322573,6868,1323,1256,62,6806
260,1777424315705,1777424321250,1777424321317,1777424322511,1777424322654,6949,1404,1337,143,6806
261,1777424315705,1777424321250,1777424321375,1777424322545,1777424322735,7030,1485,1360,190,6840
262,1777424315705,1777424321250,1777424321375,1777424322613,1777424322817,7112,1567,1442,204,6908
263,1777424315705,1777424321250,1777424321375,1777424322712,1777424322899,7194,1649,1524,187,7007
264,1777424315705,1777424321250,1777424321375,1777424322809,1777424322981,7276,1731,1606,172,7104
265,1777424315705,1777424321250,1777424321375,1777424322809,1777424323061,7356,1811,1686,252,7104
266,1777424315705,1777424321250,1777424321375,1777424322843,1777424323142,7437,1892,1767,299,7138
267,1777424315705,1777424321250,1777424321375,1777424322878,1777424323223,7518,1973,1848,345,7173
268,1777424315705,1777424321250,1777424321375,1777424323042,1777424323304,7599,2054,1929,262,7337
269,1777424315705,1777424321250,1777424321375,1777424323145,1777424323385,7680,2135,2010,240,7440
270,1777424315705,1777424321250,1777424321375,1777424323267,1777424323466,7761,2216,2091,199,7562
271,1777424315705,1777424321250,1777424321375,1777424323373,1777424323546,7841,2296,2171,173,7668
272,1777424315705,1777424321250,1777424321375,1777424323408,1777424323626,7921,2376,2251,218,7703
273,1777424315705,1777424321250,1777424321375,1777424323477,1777424323708,8003,2458,2333,231,7772
274,1777424315705,1777424321250,1777424321375,1777424323643,1777424323789,8084,2539,2414,146,7938
275,1777424315705,1777424321250,1777424321375,1777424323745,1777424323870,8165,2620,2495,125,8040
276,1777424315705,1777424321250,1777424321375,1777424323818,1777424323949,8244,2699,2574,131,8113
277,1777424315705,1777424321250,1777424321375,1777424323934,1777424324030,8325,2780,2655,96,8229
278,1777424315705,1777424321250,1777424323210,1777424323974,1777424324111,8406,2861,901,137,8269
279,1777424315705,1777424321250,1777424323210,1777424324009,1777424324192,8487,2942,982,183,8304
280,1777424315705,1777424321250,1777424323210,1777424324009,1777424324272,8567,3022,1062,263,8304
281,1777424315705,1777424321250,1777424323210,1777424324044,1777424324353,8648,3103,1143,309,8339
282,1777424315705,1777424321250,1777424323210,1777424324178,1777424324435,8730,3185,1225,257,8473
283,1777424315705,1777424321250,1777424323210,1777424324200,1777424324517,8812,3267,1307,317,8495
