frame_index,cam_a_ts_ms,cam_b_ts_ms,playback_time_ms,latency_a_ms,latency_b_ms,sync_error_ms
199,1776809118497,1776809118489,1776809119514,1017,1025,8
200,1776809118542,1776809118578,1776809119579,1037,1001,36
201,1776809118607,1776809118626,1776809119645,1038,1019,19
202,1776809118676,1776809118707,1776809119711,1035,1004,31
203,1776809118741,1776809118772,1776809119777,1036,1005,31
204,1776809118804,1776809118838,1776809119844,1040,1006,34
205,1776809118906,1776809118900,1776809119910,1004,1010,6
206,1776809118973,1776809118900,1776809119976,1003,1076,73
207,1776809119038,1776809119032,1776809120041,1003,1009,6
208,1776809119097,1776809119089,1776809120107,1010,1018,8
209,1776809119140,1776809119089,1776809120172,1032,1083,51
210,1776809119239,1776809119239,1776809120240,1001,1001,0
211,1776809119239,1776809119239,1776809120305,1066,1066,0
212,1776809119371,1776809119312,1776809120371,1000,1059,59
213,1776809119407,1776809119426,1776809120436,1029,1010,19
214,1776809119476,1776809119494,1776809120502,1026,1008,18
215,1776809119539,1776809119494,1776809120567,1028,1073,45
216,1776809119601,1776809119621,1776809120633,1032,1012,20
217,1776809119674,1776809119621,1776809120698,1024,1077,53
218,1776809119737,1776809119705,1776809120764,1027,1059,32
219,1776809119807,1776809119767,1776809120829,1022,1062,40
220,1776809119876,1776809119834,1776809120896,1020,1062,42
221,1776809119941,1776809119960,1776809120962,1021,1002,19
