frame_index,cam_0_ts_ms,cam_1_ts_ms,playback_time_ms,latency_0_ms,latency_1_ms,sync_error_ms
397,1777496716794,1777496702742,1777496717062,268,14320,14052
398,1777496716794,1777496702742,1777496717117,323,14375,14052
399,1777496716828,1777496702742,1777496717174,346,14432,14086
400,1777496716963,1777496702742,1777496717232,269,14490,14221
401,1777496716996,1777496702808,1777496717291,295,14483,14188
402,1777496717060,1777496702808,1777496717349,289,14541,14252
403,1777496717094,1777496702808,1777496717405,311,14597,14286
404,1777496717194,1777496702808,1777496717462,268,14654,14386
405,1777496717324,1777496702808,1777496717520,196,14712,14516
406,1777496717404,1777496702808,1777496717577,173,14769,14596
407,1777496717561,1777496702808,1777496717634,73,14826,14753
408,1777496717561,1777496702808,1777496717690,129,14882,14753
409,1777496717656,1777496702808,1777496717748,92,14940,14848
410,1777496717763,1777496702808,1777496717806,43,14998,14955
411,1777496717763,1777496702829,1777496717863,100,15034,14934
412,1777496717856,1777496702874,1777496717922,66,15048,14982
413,1777496717856,1777496702874,1777496717979,123,15105,14982
414,1777496717927,1777496702874,1777496718037,110,15163,15053
415,1777496717960,1777496702874,1777496718095,135,15221,15086
416,1777496718024,1777496702897,1777496718152,128,15255,15127
417,1777496718024,1777496702942,1777496718208,184,15266,15082
418,1777496718092,1777496702942,1777496718266,174,15324,15150
419,1777496718092,1777496702942,1777496718324,232,15382,15150
420,1777496718194,1777496702963,1777496718384,190,15421,15231
421,1777496718194,1777496703009,1777496718443,249,15434,15185
422,1777496718194,1777496703074,1777496718502,308,15428,15120
423,1777496718194,1777496703096,1777496718560,366,15464,15098
424,1777496718194,1777496703142,1777496718619,425,15477,15052
425,1777496718228,1777496703142,1777496718678,450,15536,15086
426,1777496718260,1777496703142,1777496718736,476,15594,15118
427,1777496718292,1777496703163,1777496718794,502,15631,15129
428,1777496718325,1777496703209,1777496718852,527,15643,15116
429,1777496718325,1777496703209,1777496718910,585,15701,15116
430,1777496718426,1777496703230,1777496718970,544,15740,15196
431,1777496718461,1777496703274,1777496719029,568,15755,15187
432,1777496718559,1777496703274,1777496719087,528,15813,15285
433,1777496718594,1777496703274,1777496719144,550,15870,15320
434,1777496718628,1777496703274,1777496719203,575,15929,15354
435,1777496718695,1777496703296,1777496719260,565,15964,15399
436,1777496718722,1777496703342,1777496719318,596,15976,15380
437,1777496718722,1777496703342,1777496719375,653,16033,15380
438,1777496718760,1777496703363,1777496719433,673,16070,15397
439,1777496718760,1777496703363,1777496719490,730,16127,15397
440,1777496718793,1777496703363,1777496719549,756,16186,15430
441,1777496718828,1777496703363,1777496719609,781,16246,15465
442,1777496718859,1777496703408,1777496719667,808,16259,15451
443,1777496718859,1777496703408,1777496719726,867,16318,15451
444,1777496718859,1777496703408,1777496719785,926,16377,15451
445,1777496718927,1777496703430,1777496719847,920,16417,15497
446,1777496719027,1777496703430,1777496719906,879,16476,15597
447,1777496719027,1777496703474,1777496719964,937,16490,15553
